date,totalSnow_cm,FeelsLikeC,HeatIndexC,WindChillC,humidity,precipMM,tempC,state_id
2013-06-25,0.0,25.5,26.0,23.7,85.5,0.0,23.7,2
2013-06-26,0.0,26.4,26.4,24.5,85.5,0.2,24.5,2
2013-06-27,0.0,25.1,25.3,23.6,80.9,0.0,23.6,2
2013-06-28,0.0,20.1,21.1,20.1,87.7,0.3,20.0,2
2013-06-29,0.0,16.2,16.5,16.2,89.7,0.1,16.5,2
2013-06-03,0.0,16.5,16.5,16.5,70.5,0.0,16.3,2
2013-06-30,0.0,20.8,21.3,19.9,71.1,0.0,19.9,2
2013-06-04,0.0,10.5,11.7,10.5,94.9,0.4,11.6,2
2013-06-05,0.0,11.0,12.5,11.0,93.9,0.3,12.4,2
2013-06-06,0.0,9.1,10.7,9.1,96.3,0.0,10.6,2
2013-06-07,0.0,15.1,15.2,15.1,81.9,0.0,15.1,2
2013-06-08,0.0,16.7,17.0,16.7,82.0,0.1,17.0,2
2013-06-09,0.0,18.1,18.9,18.1,84.3,0.0,18.4,2
2013-07-01,0.0,22.1,22.3,21.1,74.5,0.0,21.1,2
2013-07-10,0.0,21.3,21.7,20.4,71.9,0.0,20.3,2
2013-07-11,0.0,24.7,24.9,23.7,70.0,0.0,22.5,2
2013-07-12,0.0,24.4,24.5,23.3,74.8,0.0,23.3,2
2013-07-13,0.0,24.1,24.4,23.1,77.2,0.0,23.1,2
2013-07-14,0.0,27.1,27.4,25.2,75.3,0.0,25.1,2
2013-07-15,0.0,30.0,30.0,26.8,79.6,0.0,26.7,2
2013-07-16,0.0,31.5,31.5,27.3,82.9,0.2,27.3,2
2013-07-17,0.0,32.1,32.1,28.1,79.7,0.1,28.1,2
2013-07-18,0.0,32.2,32.2,28.0,79.7,0.0,28.0,2
2013-07-19,0.0,27.7,27.7,26.0,73.4,0.0,25.8,2
2013-07-02,0.0,18.8,20.0,18.8,75.8,0.0,18.8,2
2013-07-20,0.0,23.2,23.4,21.9,74.1,0.1,21.8,2
2013-07-21,0.0,19.7,20.3,19.7,88.5,0.1,19.7,2
2013-07-22,0.0,25.3,26.2,23.7,84.5,0.1,23.7,2
2013-07-23,0.0,17.5,17.8,17.5,71.4,0.0,17.7,2
2013-07-24,0.0,19.2,20.3,19.2,73.9,0.0,18.8,2
2013-07-25,0.0,22.3,22.8,21.5,80.9,0.0,21.6,2
2013-07-26,0.0,18.5,19.8,18.5,83.1,0.3,18.7,2
2013-07-27,0.0,9.5,11.2,9.5,83.2,0.0,11.2,2
2013-07-28,0.0,12.5,13.5,12.5,82.7,0.0,13.5,2
2013-07-29,0.0,19.5,19.9,19.0,75.5,0.0,18.6,2
2013-07-03,0.0,19.3,19.9,19.3,80.8,0.0,19.2,2
2013-07-30,0.0,20.5,21.0,19.9,78.5,0.0,19.8,2
2013-07-31,0.0,21.7,22.1,20.9,77.6,0.0,20.9,2
2013-07-04,0.0,22.9,23.0,22.0,80.3,0.1,22.0,2
2013-07-05,0.0,25.0,25.2,23.7,75.3,0.0,23.7,2
2013-07-06,0.0,26.9,27.2,25.1,75.4,0.0,25.1,2
2013-07-07,0.0,28.9,28.9,25.9,80.6,0.0,25.8,2
2013-07-08,0.0,27.7,28.0,25.0,86.1,0.0,25.0,2
2013-07-09,0.0,26.2,26.3,23.8,92.8,0.0,23.8,2
2013-08-01,0.0,20.5,20.8,19.8,67.5,0.0,19.8,2
2013-08-10,0.0,18.1,18.8,18.1,75.8,0.0,18.1,2
2013-08-11,0.0,19.7,20.5,19.3,80.4,0.0,19.2,2
2013-08-12,0.0,21.0,21.6,20.4,72.7,0.1,20.5,2
2013-08-13,0.0,16.2,16.5,16.2,65.3,0.0,16.5,2
2013-08-14,0.0,17.7,17.7,17.7,69.5,0.0,17.2,2
2013-08-15,0.0,20.1,20.4,19.5,68.3,0.0,19.6,2
2013-08-16,0.0,21.9,22.7,21.3,67.1,0.0,21.1,2
2013-08-17,0.0,22.9,23.4,22.1,68.3,0.0,21.9,2
2013-08-18,0.0,22.7,23.3,21.9,69.7,0.0,21.8,2
2013-08-19,0.0,23.9,24.2,22.9,73.9,0.0,22.9,2
2013-08-02,0.0,21.0,21.7,20.2,69.3,0.0,20.4,2
2013-08-20,0.0,26.6,26.7,25.1,71.5,0.0,25.1,2
2013-08-21,0.0,29.2,29.3,26.4,77.5,0.6,26.3,2
2013-08-22,0.0,24.0,24.5,23.3,61.5,0.0,22.8,2
2013-08-23,0.0,22.6,22.9,22.1,67.5,0.0,22.1,2
2013-08-24,0.0,25.1,25.3,23.8,65.4,0.0,23.7,2
2013-08-25,0.0,29.8,29.8,27.7,64.4,0.0,27.7,2
2013-08-26,0.0,31.5,31.5,28.5,68.6,0.0,28.4,2
2013-08-27,0.0,31.9,31.9,28.4,71.9,0.0,28.3,2
2013-08-28,0.0,25.9,26.1,24.5,77.7,0.0,24.3,2
2013-08-29,0.0,28.2,28.2,26.4,67.5,0.0,26.4,2
2013-08-03,0.0,19.4,20.3,19.1,67.9,0.0,19.3,2
2013-08-30,0.0,26.2,26.3,24.7,72.4,0.0,24.7,2
2013-08-31,0.0,22.9,23.3,22.1,77.5,0.0,21.7,2
2013-08-04,0.0,18.6,19.6,18.6,69.9,0.0,18.3,2
2013-08-05,0.0,17.5,17.5,17.5,96.6,0.1,17.4,2
2013-08-06,0.0,22.6,22.8,21.9,79.5,0.0,21.9,2
2013-08-07,0.0,19.5,20.3,19.1,78.9,0.0,19.2,2
2013-08-08,0.0,20.5,20.5,20.1,62.5,0.0,19.5,2
2013-08-09,0.0,20.5,20.8,19.9,69.5,0.0,20.1,2
2013-09-01,0.0,22.7,23.0,21.9,73.9,0.1,21.9,2
2013-09-10,0.0,26.7,26.8,25.3,71.5,0.5,25.3,2
2013-09-11,0.0,23.8,24.3,23.1,64.9,0.0,23.0,2
2013-09-12,0.0,15.7,16.3,15.7,62.4,0.0,16.3,2
2013-09-13,0.0,12.1,12.6,12.1,65.3,0.0,11.9,2
2013-09-14,0.0,15.9,16.2,15.9,59.7,0.0,16.1,2
2013-09-15,0.0,13.1,13.7,13.1,83.5,0.3,13.7,2
2013-09-16,0.0,10.7,11.7,10.7,66.1,0.0,11.7,2
2013-09-17,0.0,14.3,14.9,14.3,69.0,0.0,14.9,2
2013-09-18,0.0,19.7,20.3,19.7,91.3,0.0,19.7,2
2013-09-19,0.0,24.3,24.7,22.9,87.4,0.1,22.9,2
2013-09-02,0.0,13.7,14.1,13.7,77.1,0.0,14.1,2
2013-09-20,0.0,15.7,16.3,15.7,77.0,0.0,16.2,2
2013-09-21,0.0,10.1,11.3,10.1,65.0,0.0,11.3,2
2013-09-22,0.0,9.6,11.1,9.6,70.6,0.0,11.1,2
2013-09-23,0.0,12.9,13.8,12.9,81.9,0.0,13.8,2
2013-09-24,0.0,14.4,15.0,14.4,83.9,0.0,15.0,2
2013-09-25,0.0,14.5,14.9,14.5,75.7,0.0,14.9,2
2013-09-26,0.0,16.8,17.7,16.8,74.0,0.0,17.1,2
2013-09-27,0.0,20.0,20.2,19.7,67.0,0.0,19.7,2
2013-09-28,0.0,18.6,19.1,18.1,77.9,0.0,18.4,2
2013-09-29,0.0,14.8,15.4,14.8,61.1,0.0,15.3,2
2013-09-03,0.0,17.7,18.9,17.6,66.4,0.0,17.9,2
2013-09-30,0.0,15.9,16.7,15.9,58.9,0.0,16.6,2
2013-09-04,0.0,22.4,22.8,21.8,70.7,0.0,21.7,2
2013-09-05,0.0,17.1,17.9,17.1,62.3,0.0,17.3,2
2013-09-06,0.0,24.9,24.9,23.9,67.7,0.0,23.9,2
2013-09-07,0.0,27.6,28.0,25.7,74.6,0.0,25.4,2
2013-09-08,0.0,19.7,20.6,19.5,73.1,0.0,19.4,2
2013-09-09,0.0,28.1,28.5,25.9,73.1,0.0,25.9,2
2014-01-01,0.0,-25.2,-17.3,-25.2,84.5,0.0,-17.3,2
2014-01-10,1.5,-7.6,-2.5,-7.6,96.8,0.1,-2.5,2
2014-01-11,0.3,-8.3,-2.5,-8.3,92.9,0.0,-2.5,2
2014-01-12,0.0,-5.9,-0.1,-5.9,93.6,0.0,-0.2,2
2014-01-13,0.0,-8.1,-2.5,-8.1,88.8,0.0,-2.5,2
2014-01-14,0.7,-14.1,-6.5,-14.1,91.8,0.1,-6.5,2
2014-01-15,0.0,-21.7,-13.4,-21.7,89.9,0.0,-13.4,2
2014-01-16,0.2,-14.5,-7.0,-14.5,92.9,0.0,-7.0,2
2014-01-17,0.7,-17.3,-10.0,-17.3,92.5,0.0,-10.0,2
2014-01-18,0.0,-18.4,-12.0,-18.4,93.8,0.0,-12.1,2
2014-01-19,0.3,-7.9,-3.1,-7.9,95.1,0.0,-3.0,2
2014-01-02,0.0,-26.1,-18.3,-26.1,88.2,0.0,-18.3,2
2014-01-20,0.3,-18.7,-11.9,-18.7,85.9,0.0,-11.9,2
2014-01-21,0.0,-28.0,-20.4,-28.0,88.1,0.0,-20.4,2
2014-01-22,0.1,-30.1,-19.1,-30.1,88.7,0.0,-19.1,2
2014-01-23,0.0,-33.3,-22.7,-33.3,91.5,0.0,-22.7,2
2014-01-24,0.6,-16.7,-8.1,-16.7,90.1,0.0,-8.1,2
2014-01-25,0.0,-28.8,-18.3,-28.8,89.3,0.0,-18.3,2
2014-01-26,0.2,-23.7,-14.0,-23.7,89.5,0.0,-13.9,2
2014-01-27,0.0,-38.6,-25.7,-38.6,89.8,0.0,-25.7,2
2014-01-28,0.0,-33.9,-22.7,-33.9,93.7,0.0,-22.7,2
2014-01-29,0.0,-23.1,-13.8,-23.1,88.1,0.0,-13.8,2
2014-01-03,0.0,-23.2,-13.1,-23.2,88.3,0.0,-13.1,2
2014-01-30,1.0,-15.3,-7.9,-15.3,93.7,0.1,-7.8,2
2014-01-31,0.0,-25.7,-18.7,-25.7,93.4,0.0,-18.7,2
2014-01-04,0.0,-16.5,-9.0,-16.5,90.7,0.0,-8.9,2
2014-01-05,0.0,-33.0,-21.3,-33.0,78.5,0.0,-21.3,2
2014-01-06,0.0,-41.9,-27.5,-41.9,81.3,0.0,-27.5,2
2014-01-07,0.0,-33.7,-23.2,-33.7,94.6,0.0,-23.2,2
2014-01-08,0.0,-31.6,-23.7,-31.6,94.9,0.0,-23.7,2
2014-01-09,0.0,-23.9,-16.0,-23.9,92.1,0.0,-16.0,2
2014-10-01,0.0,14.0,14.5,14.0,87.4,0.0,14.3,2
2014-10-10,0.0,5.9,7.7,5.9,61.6,0.0,7.6,2
2014-10-11,0.0,7.4,8.5,7.4,63.1,0.0,8.0,2
2014-10-12,0.0,9.0,10.9,9.0,69.4,0.1,10.9,2
2014-10-13,0.0,10.9,12.1,10.9,92.1,0.3,12.1,2
2014-10-14,0.0,5.6,8.8,5.6,92.5,0.2,8.8,2
2014-10-15,0.0,8.3,10.3,8.3,84.1,0.0,10.2,2
2014-10-16,0.0,11.8,12.5,11.8,84.1,0.0,12.4,2
2014-10-17,0.0,6.6,9.3,6.6,80.1,0.0,9.3,2
2014-10-18,0.0,4.2,6.3,4.2,72.0,0.0,6.1,2
2014-10-19,0.0,6.9,9.8,6.9,78.5,0.0,9.8,2
2014-10-02,0.0,17.6,17.7,17.6,92.6,0.0,17.5,2
2014-10-20,0.0,8.1,10.1,8.1,81.1,0.0,10.0,2
2014-10-21,0.0,4.9,6.8,4.9,77.3,0.0,6.8,2
2014-10-22,0.0,5.0,7.4,5.0,77.3,0.0,7.4,2
2014-10-23,0.0,7.1,8.5,7.1,93.3,0.1,8.5,2
2014-10-24,0.0,11.5,12.6,11.5,82.1,0.0,12.6,2
2014-10-25,0.0,9.4,11.6,9.4,58.0,0.0,11.6,2
2014-10-26,0.0,8.9,10.1,8.9,57.4,0.0,10.0,2
2014-10-27,0.0,13.5,13.8,13.5,97.9,0.0,13.5,2
2014-10-28,0.0,3.3,7.1,3.3,72.2,0.0,7.1,2
2014-10-29,0.0,3.1,5.5,3.1,73.7,0.0,5.4,2
2014-10-03,0.0,2.8,6.7,2.8,76.7,0.0,6.7,2
2014-10-30,0.0,3.7,6.5,3.7,65.8,0.0,6.5,2
2014-10-31,0.0,-4.2,0.9,-4.2,54.7,0.0,0.8,2
2014-10-04,0.0,0.2,4.2,0.2,95.2,0.2,4.1,2
2014-10-05,0.0,2.9,5.8,2.9,63.9,0.0,5.7,2
2014-10-06,0.0,5.8,8.6,5.8,59.7,0.0,8.5,2
2014-10-07,0.0,8.7,11.0,8.7,67.1,0.0,11.0,2
2014-10-08,0.0,5.7,8.7,5.7,60.5,0.0,8.7,2
2014-10-09,0.0,5.1,7.5,5.1,66.6,0.0,7.5,2
2014-11-01,0.0,-1.0,1.5,-1.0,55.9,0.0,0.9,2
2014-11-10,0.0,-4.0,1.2,-4.0,94.5,0.0,1.2,2
2014-11-11,0.0,-9.7,-3.3,-9.7,91.7,0.1,-3.3,2
2014-11-12,0.1,-12.4,-6.1,-12.4,86.5,0.0,-6.1,2
2014-11-13,0.0,-12.5,-6.1,-12.5,85.5,0.0,-6.1,2
2014-11-14,0.0,-12.9,-7.9,-12.9,89.6,0.0,-7.6,2
2014-11-15,0.6,-11.9,-6.9,-11.9,87.3,0.0,-6.9,2
2014-11-16,0.2,-13.3,-6.6,-13.3,90.2,0.0,-6.5,2
2014-11-17,0.0,-20.9,-12.1,-20.9,86.6,0.0,-12.1,2
2014-11-18,0.1,-19.6,-11.6,-19.6,86.9,0.0,-11.6,2
2014-11-19,0.2,-15.1,-7.5,-15.1,88.7,0.0,-7.5,2
2014-11-02,0.0,0.7,4.9,0.7,59.6,0.0,4.9,2
2014-11-20,0.1,-19.0,-11.0,-19.0,83.4,0.0,-11.0,2
2014-11-21,0.0,-14.3,-7.3,-14.3,79.9,0.0,-7.2,2
2014-11-22,0.0,-1.5,2.3,-1.5,99.5,0.0,2.3,2
2014-11-23,0.0,1.6,4.9,1.6,99.1,0.2,4.6,2
2014-11-24,1.8,-8.5,-1.9,-8.5,93.9,0.2,-1.9,2
2014-11-25,0.2,-11.7,-7.2,-11.7,89.9,0.0,-7.3,2
2014-11-26,0.1,-8.7,-4.8,-8.7,89.6,0.0,-4.8,2
2014-11-27,0.1,-20.3,-13.5,-20.3,88.3,0.0,-13.5,2
2014-11-28,1.7,-12.1,-6.1,-12.1,93.7,0.1,-6.1,2
2014-11-29,0.0,-2.5,1.8,-2.5,98.3,0.0,1.7,2
2014-11-03,0.0,6.1,8.8,6.1,86.3,0.1,8.8,2
2014-11-30,0.0,-15.9,-7.9,-15.9,80.8,0.0,-7.9,2
2014-11-04,0.0,2.5,6.4,2.5,72.6,0.0,6.4,2
2014-11-05,0.0,2.2,4.6,2.2,81.2,0.1,4.6,2
2014-11-06,0.2,-2.6,1.9,-2.6,78.5,0.0,1.9,2
2014-11-07,0.0,-1.5,2.9,-1.5,78.5,0.0,2.9,2
2014-11-08,0.1,-3.7,1.3,-3.7,75.7,0.0,1.3,2
2014-11-09,0.7,-1.7,1.7,-1.7,83.1,0.0,1.6,2
2014-12-01,0.0,-22.0,-15.5,-22.0,74.3,0.0,-15.7,2
2014-12-10,0.0,-7.2,-5.1,-7.2,84.5,0.0,-5.7,2
2014-12-11,0.0,-11.0,-5.5,-11.0,93.3,0.0,-5.4,2
2014-12-12,0.0,-4.3,-0.2,-4.3,95.9,0.0,-0.2,2
2014-12-13,0.0,-0.3,3.7,-0.3,99.4,0.0,3.6,2
2014-12-14,0.0,0.7,3.9,0.7,100.0,0.0,3.9,2
2014-12-15,0.0,1.7,4.7,1.7,98.2,0.1,4.6,2
2014-12-16,0.0,-8.7,-1.9,-8.7,81.1,0.0,-1.9,2
2014-12-17,0.0,-12.9,-6.7,-12.9,76.7,0.0,-6.7,2
2014-12-18,0.0,-5.6,-4.5,-5.6,83.3,0.0,-4.6,2
2014-12-19,0.0,-6.7,-4.2,-6.7,80.4,0.0,-4.3,2
2014-12-02,0.5,-14.5,-7.7,-14.5,86.1,0.0,-7.6,2
2014-12-20,0.1,-6.3,-2.1,-6.3,82.5,0.0,-2.1,2
2014-12-21,0.2,-4.9,0.4,-4.9,94.1,0.0,0.3,2
2014-12-22,1.5,-5.0,0.2,-5.0,92.9,0.1,0.2,2
2014-12-23,2.4,-1.7,0.7,-1.7,98.6,0.2,0.6,2
2014-12-24,0.6,-4.7,-0.2,-4.7,95.2,0.0,-0.2,2
2014-12-25,0.0,-4.7,-0.5,-4.7,92.4,0.0,-0.4,2
2014-12-26,0.0,-0.5,1.1,-0.5,99.1,0.0,0.9,2
2014-12-27,0.5,-8.6,-2.6,-8.6,90.5,0.0,-2.6,2
2014-12-28,0.0,-14.2,-8.5,-14.2,83.5,0.0,-8.5,2
2014-12-29,0.0,-19.6,-12.1,-19.6,65.8,0.0,-12.1,2
2014-12-03,0.0,-15.1,-8.2,-15.1,90.7,0.0,-8.1,2
2014-12-30,0.0,-27.3,-17.5,-27.3,74.0,0.0,-17.5,2
2014-12-31,0.0,-24.5,-14.1,-24.5,66.3,0.0,-14.1,2
2014-12-04,0.0,-11.7,-6.3,-11.7,84.0,0.0,-6.2,2
2014-12-05,0.0,-4.5,-1.0,-4.5,94.5,0.0,-1.0,2
2014-12-06,0.0,-8.0,-4.3,-8.0,89.0,0.0,-4.5,2
2014-12-07,0.0,-7.7,-2.1,-7.7,88.3,0.0,-2.1,2
2014-12-08,0.2,-5.3,-0.7,-5.3,97.3,0.0,-0.7,2
2014-12-09,0.0,-7.5,-3.1,-7.5,88.3,0.0,-3.1,2
2014-02-01,0.1,-16.0,-11.2,-16.0,91.9,0.0,-11.2,2
2014-02-10,0.0,-31.3,-21.6,-31.3,92.0,0.0,-21.5,2
2014-02-11,0.0,-26.5,-18.7,-26.5,94.0,0.0,-18.7,2
2014-02-12,0.2,-17.8,-12.4,-17.8,94.5,0.0,-12.4,2
2014-02-13,0.2,-12.9,-5.2,-12.9,93.3,0.1,-5.2,2
2014-02-14,0.0,-21.5,-13.4,-21.5,91.7,0.0,-13.3,2
2014-02-15,0.7,-16.3,-11.4,-16.3,90.9,0.1,-11.5,2
2014-02-16,0.0,-18.5,-11.8,-18.5,91.2,0.0,-11.8,2
2014-02-17,1.4,-12.9,-6.7,-12.9,95.3,0.1,-6.5,2
2014-02-18,0.1,-5.3,-0.6,-5.3,97.7,0.0,-0.7,2
2014-02-19,0.0,-6.3,-1.6,-6.3,96.5,0.0,-1.5,2
2014-02-02,0.0,-25.7,-18.3,-25.7,93.4,0.0,-18.3,2
2014-02-20,0.1,-5.9,-0.1,-5.9,96.5,0.0,-0.1,2
2014-02-21,0.0,-19.8,-9.5,-19.8,87.9,0.0,-9.5,2
2014-02-22,0.0,-18.4,-9.9,-18.4,82.0,0.0,-9.9,2
2014-02-23,0.0,-21.6,-12.5,-21.6,88.5,0.0,-12.4,2
2014-02-24,0.0,-23.3,-14.7,-23.3,92.7,0.0,-14.7,2
2014-02-25,0.0,-28.5,-18.7,-28.5,92.0,0.0,-18.7,2
2014-02-26,0.0,-26.1,-15.2,-26.1,84.6,0.0,-15.1,2
2014-02-27,0.0,-28.9,-20.5,-28.9,71.1,0.0,-20.6,2
2014-02-28,0.2,-20.3,-12.6,-20.3,87.4,0.0,-12.5,2
2014-02-03,0.0,-18.6,-12.1,-18.6,93.9,0.0,-12.0,2
2014-02-04,0.0,-18.4,-12.5,-18.4,91.1,0.0,-12.4,2
2014-02-05,0.0,-23.2,-15.1,-23.2,89.5,0.0,-15.1,2
2014-02-06,0.0,-29.3,-19.2,-29.3,90.8,0.0,-19.2,2
2014-02-07,0.0,-27.3,-17.6,-27.3,93.3,0.0,-17.6,2
2014-02-08,0.1,-22.2,-17.0,-22.2,94.1,0.0,-17.0,2
2014-02-09,0.0,-27.5,-17.8,-27.5,92.6,0.0,-17.8,2
2014-03-01,0.5,-24.7,-16.1,-24.7,86.5,0.0,-16.1,2
2014-03-10,0.0,-2.1,2.1,-2.1,100.0,0.0,2.0,2
2014-03-11,0.0,-2.6,1.0,-2.6,98.1,0.1,0.9,2
2014-03-12,1.1,-16.4,-10.3,-16.4,88.5,0.0,-10.3,2
2014-03-13,0.3,-6.9,-1.3,-6.9,96.1,0.0,-1.3,2
2014-03-14,0.1,-3.7,1.4,-3.7,96.8,0.0,1.4,2
2014-03-15,0.0,-10.3,-5.5,-10.3,87.1,0.0,-5.4,2
2014-03-16,0.0,-18.1,-13.1,-18.1,86.9,0.0,-13.1,2
2014-03-17,0.0,-11.1,-5.4,-11.1,92.5,0.0,-5.4,2
2014-03-18,0.0,-5.0,-0.4,-5.0,98.0,0.0,-0.5,2
2014-03-19,0.2,-6.3,-1.0,-6.3,96.4,0.0,-1.0,2
2014-03-02,0.0,-33.7,-23.3,-33.7,82.9,0.0,-23.3,2
2014-03-20,0.0,-4.0,-1.2,-4.0,94.7,0.0,-1.2,2
2014-03-21,0.0,-3.0,1.3,-3.0,96.0,0.0,1.3,2
2014-03-22,0.0,-16.9,-9.2,-16.9,88.7,0.0,-9.2,2
2014-03-23,0.1,-16.1,-9.9,-16.1,86.1,0.0,-9.8,2
2014-03-24,1.5,-0.9,3.0,-0.9,79.1,0.1,3.0,2
2014-03-25,0.5,-2.7,1.7,-2.7,76.0,0.0,1.6,2
2014-03-26,0.0,-2.7,1.3,-2.7,74.8,0.0,1.3,2
2014-03-27,0.0,-3.0,1.2,-3.0,99.3,0.3,1.1,2
2014-03-28,0.1,-3.4,-0.2,-3.4,91.8,0.0,-0.2,2
2014-03-29,0.2,-1.4,0.6,-1.4,85.9,0.0,0.2,2
2014-03-03,0.0,-22.1,-16.7,-22.1,91.8,0.0,-16.7,2
2014-03-30,0.0,1.2,4.9,1.2,85.6,0.0,4.7,2
2014-03-31,0.0,7.3,10.3,7.3,80.5,0.0,10.2,2
2014-03-04,1.4,-16.7,-13.1,-16.7,91.7,0.0,-13.2,2
2014-03-05,0.0,-22.1,-14.9,-22.1,89.7,0.0,-14.8,2
2014-03-06,0.0,-15.1,-8.5,-15.1,93.9,0.0,-8.4,2
2014-03-07,0.1,-4.4,-0.3,-4.4,97.3,0.0,-0.7,2
2014-03-08,0.0,-13.9,-8.5,-13.9,91.5,0.0,-8.5,2
2014-03-09,0.0,-6.8,-0.8,-6.8,93.6,0.0,-0.9,2
2014-04-01,0.0,-7.0,-1.1,-7.0,76.5,0.0,-1.0,2
2014-04-10,0.0,8.5,10.6,8.5,50.9,0.0,10.6,2
2014-04-11,0.0,8.7,10.3,8.7,58.7,0.0,10.3,2
2014-04-12,0.0,1.9,5.7,1.9,87.5,0.3,5.7,2
2014-04-13,0.0,6.1,8.8,6.1,82.5,0.5,8.8,2
2014-04-14,4.1,-8.3,-2.6,-8.3,87.7,0.0,-2.6,2
2014-04-15,0.1,-7.3,-3.1,-7.3,71.8,0.0,-3.1,2
2014-04-16,0.0,-2.4,2.4,-2.4,91.6,0.0,2.4,2
2014-04-17,0.0,0.4,3.8,0.4,88.6,0.0,3.8,2
2014-04-18,0.0,3.4,5.6,3.4,66.3,0.0,5.6,2
2014-04-19,0.0,9.3,11.3,9.3,62.2,0.0,11.2,2
2014-04-02,0.0,-1.2,1.8,-1.2,72.9,0.0,1.7,2
2014-04-20,0.0,11.3,12.1,11.3,96.7,0.9,12.1,2
2014-04-21,0.0,14.7,15.4,14.7,76.0,0.1,15.4,2
2014-04-22,0.0,4.5,7.3,4.5,56.9,0.0,7.3,2
2014-04-23,0.0,5.5,7.6,5.5,56.9,0.0,7.6,2
2014-04-24,0.0,0.7,4.5,0.7,95.7,0.8,4.5,2
2014-04-25,0.0,8.3,10.6,8.3,70.3,0.0,10.5,2
2014-04-26,0.0,4.8,7.5,4.8,67.7,0.0,7.5,2
2014-04-27,0.0,0.1,4.9,0.1,79.7,0.0,4.9,2
2014-04-28,0.0,0.1,4.9,0.1,90.5,0.0,4.8,2
2014-04-29,0.0,1.5,4.7,1.5,94.3,0.1,4.7,2
2014-04-03,0.0,-5.5,0.3,-5.5,78.4,0.0,0.3,2
2014-04-30,0.0,6.1,7.7,6.1,90.4,0.1,7.6,2
2014-04-04,0.0,-6.1,-0.7,-6.1,92.8,0.1,-0.7,2
2014-04-05,0.0,-0.3,2.9,-0.3,84.7,0.0,2.7,2
2014-04-06,0.0,6.8,9.5,6.8,76.9,0.0,9.4,2
2014-04-07,0.0,9.1,10.3,9.1,75.3,0.0,10.1,2
2014-04-08,0.0,3.8,6.9,3.8,79.7,0.0,6.9,2
2014-04-09,0.0,10.1,12.0,10.1,53.6,0.0,12.0,2
2014-05-01,0.0,5.5,7.5,5.5,87.3,0.0,7.4,2
2014-05-10,0.0,15.0,15.5,15.0,65.9,0.0,15.5,2
2014-05-11,0.0,18.6,19.3,18.6,86.1,0.0,18.7,2
2014-05-12,0.0,21.0,21.5,20.5,91.0,0.5,20.5,2
2014-05-13,0.0,7.4,9.7,7.4,78.7,0.0,9.7,2
2014-05-14,0.0,10.0,11.5,10.0,57.9,0.0,11.5,2
2014-05-15,0.0,5.9,8.1,5.9,56.9,0.0,8.1,2
2014-05-16,0.0,6.2,7.6,6.2,58.7,0.0,7.6,2
2014-05-17,0.0,9.9,11.5,9.9,62.5,0.0,11.5,2
2014-05-18,0.0,15.0,15.4,15.0,65.1,0.0,15.4,2
2014-05-19,0.0,11.1,12.7,11.1,81.6,0.0,12.7,2
2014-05-02,0.0,7.0,8.6,7.0,82.8,0.1,8.6,2
2014-05-20,0.0,19.7,20.2,19.1,87.3,0.0,18.8,2
2014-05-21,0.0,16.7,17.1,16.7,75.2,0.0,17.0,2
2014-05-22,0.0,14.8,15.3,14.8,71.1,0.0,15.3,2
2014-05-23,0.0,17.1,17.3,17.1,70.5,0.0,16.7,2
2014-05-24,0.0,20.1,20.5,19.4,67.5,0.0,19.5,2
2014-05-25,0.0,22.1,22.3,21.3,68.9,0.0,21.3,2
2014-05-26,0.0,24.7,24.9,23.3,84.9,0.1,23.3,2
2014-05-27,0.0,20.8,21.3,20.3,89.9,0.0,20.2,2
2014-05-28,0.0,17.6,18.5,17.6,70.6,0.0,17.9,2
2014-05-29,0.0,21.1,21.5,20.3,77.4,0.0,20.1,2
2014-05-03,0.0,7.8,10.1,7.8,69.3,0.0,10.1,2
2014-05-30,0.0,22.8,23.1,22.1,76.4,0.0,22.0,2
2014-05-31,0.0,24.3,24.3,23.5,72.7,0.0,23.5,2
2014-05-04,0.0,9.3,10.3,9.3,53.5,0.0,10.1,2
2014-05-05,0.0,7.0,9.0,7.0,67.8,0.0,8.9,2
2014-05-06,0.0,9.3,11.5,9.3,65.0,0.0,11.5,2
2014-05-07,0.0,7.7,10.3,7.7,90.1,0.2,10.3,2
2014-05-08,0.0,19.1,19.7,19.1,90.4,0.6,19.2,2
2014-05-09,0.0,8.5,11.0,8.5,82.9,0.0,10.9,2
2014-06-01,0.0,24.7,24.7,23.1,87.1,0.6,23.1,2
2014-06-10,0.0,17.6,17.7,17.6,74.9,0.0,17.7,2
2014-06-11,0.0,20.5,20.8,20.0,75.3,0.0,19.9,2
2014-06-12,0.0,15.7,16.3,15.7,72.9,0.0,16.3,2
2014-06-13,0.0,16.3,16.6,16.3,63.4,0.0,16.6,2
2014-06-14,0.0,19.9,20.3,19.1,72.7,0.0,19.2,2
2014-06-15,0.0,20.6,20.8,19.9,89.3,0.3,19.9,2
2014-06-16,0.0,25.1,25.1,24.1,69.9,0.0,24.1,2
2014-06-17,0.0,25.5,25.6,24.1,74.6,0.0,24.1,2
2014-06-18,0.0,20.7,21.8,20.2,90.2,0.0,20.3,2
2014-06-19,0.0,17.7,17.7,17.7,95.1,0.2,17.7,2
2014-06-02,0.0,21.7,22.1,20.8,84.5,0.1,20.7,2
2014-06-20,0.0,22.9,23.5,21.9,84.9,0.0,21.7,2
2014-06-21,0.0,22.6,23.0,21.7,86.7,0.0,21.2,2
